fecha,ano,trimestre,mes_aprox,barrio,comuna,grupo_comuna,ambientes,estado,precio_prom_usd
2010-11-01,2010,4,11,Villa Ortuzar,15,Emergentes,3 ambientes,Usado,1415
2010-11-01,2010,4,11,Villa Crespo,15,Emergentes,3 ambientes,A estrer,1627
2010-11-01,2010,4,11,Chacarita,15,Emergentes,3 ambientes,A estrer,1705
2010-11-01,2010,4,11,Villa Crespo,15,Emergentes,3 ambientes,A estrer,1762
2011-02-01,2011,1,2,Constitucion,1,Otras,2 ambientes,Usado,1287
2011-02-01,2011,1,2,Monserrat,1,Otras,2 ambientes,Usado,1600
2011-02-01,2011,1,2,San Nicolas,1,Otras,2 ambientes,Usado,1825
2011-02-01,2011,1,2,San Telmo,1,Otras,2 ambientes,Usado,1657
2011-02-01,2011,1,2,Constitucion,1,Otras,3 ambientes,Usado,1152
2011-02-01,2011,1,2,Monserrat,1,Otras,3 ambientes,Usado,1441
2011-02-01,2011,1,2,Retiro,1,Otras,3 ambientes,Usado,2143
2011-02-01,2011,1,2,San Nicolas,1,Otras,3 ambientes,Usado,1789
2011-02-01,2011,1,2,San Telmo,1,Otras,3 ambientes,Usado,1513
2011-02-01,2011,1,2,Recoleta,2,Premium,2 ambientes,Usado,2368
2011-02-01,2011,1,2,Recoleta,2,Premium,3 ambientes,Usado,2280
2011-02-01,2011,1,2,Recoleta,2,Premium,3 ambientes,A estrer,2406
2011-02-01,2011,1,2,Recoleta,2,Premium,3 ambientes,A estrer,2439
2011-02-01,2011,1,2,Balvanera,3,Otras,2 ambientes,Usado,1526
2011-02-01,2011,1,2,San Cristobal,3,Otras,2 ambientes,Usado,1415
2011-02-01,2011,1,2,Balvanera,3,Otras,3 ambientes,Usado,1424
2011-02-01,2011,1,2,San Cristobal,3,Otras,3 ambientes,Usado,1456
2011-02-01,2011,1,2,Balvanera,3,Otras,3 ambientes,A estrer,1499
2011-02-01,2011,1,2,Balvanera,3,Otras,3 ambientes,A estrer,1810
2011-02-01,2011,1,2,Barracas,4,Otras,2 ambientes,Usado,1535
2011-02-01,2011,1,2,Boca,4,Otras,2 ambientes,Usado,1054
2011-02-01,2011,1,2,Parque Patricios,4,Otras,2 ambientes,Usado,1575
2011-02-01,2011,1,2,Barracas,4,Otras,3 ambientes,Usado,1499
2011-02-01,2011,1,2,Boca,4,Otras,3 ambientes,Usado,1166
2011-02-01,2011,1,2,Nueva Pompeya,4,Otras,3 ambientes,Usado,1006
2011-02-01,2011,1,2,Parque Patricios,4,Otras,3 ambientes,Usado,1343
2011-02-01,2011,1,2,Barracas,4,Otras,3 ambientes,A estrer,2072
2011-02-01,2011,1,2,Barracas,4,Otras,3 ambientes,A estrer,1827
2011-02-01,2011,1,2,Almagro,5,Otras,2 ambientes,Usado,1783
2011-02-01,2011,1,2,Almagro,5,Otras,3 ambientes,Usado,1579
2011-02-01,2011,1,2,Almagro,5,Otras,3 ambientes,A estrer,2048
2011-02-01,2011,1,2,Almagro,5,Otras,3 ambientes,A estrer,2066
2011-02-01,2011,1,2,Caballito,6,Emergentes,2 ambientes,Usado,1644
2011-02-01,2011,1,2,Caballito,6,Emergentes,3 ambientes,Usado,1690
2011-02-01,2011,1,2,Caballito,6,Emergentes,3 ambientes,A estrer,1765
2011-02-01,2011,1,2,Caballito,6,Emergentes,3 ambientes,A estrer,1793
2011-02-01,2011,1,2,Flores,7,Otras,2 ambientes,Usado,1380
2011-02-01,2011,1,2,Flores,7,Otras,3 ambientes,Usado,1350
2011-02-01,2011,1,2,Flores,7,Otras,3 ambientes,A estrer,1518
2011-02-01,2011,1,2,Flores,7,Otras,3 ambientes,A estrer,1605
2011-02-01,2011,1,2,Villa Lugano,8,Periféricas,3 ambientes,Usado,767
2011-02-01,2011,1,2,Villa Riachuelo,8,Periféricas,3 ambientes,Usado,1118
2011-02-01,2011,1,2,Villa Lugano,8,Periféricas,3 ambientes,A estrer,1489
2011-02-01,2011,1,2,Villa Riachuelo,8,Periféricas,3 ambientes,A estrer,1092
2011-02-01,2011,1,2,Villa Lugano,8,Periféricas,3 ambientes,A estrer,1516
2011-02-01,2011,1,2,Liniers,9,Periféricas,2 ambientes,Usado,1225
2011-02-01,2011,1,2,Mataderos,9,Periféricas,2 ambientes,Usado,1295
2011-02-01,2011,1,2,Parque Avellaneda,9,Periféricas,2 ambientes,Usado,905
2011-02-01,2011,1,2,Liniers,9,Periféricas,3 ambientes,Usado,1083
2011-02-01,2011,1,2,Mataderos,9,Periféricas,3 ambientes,Usado,920
2011-02-01,2011,1,2,Parque Avellaneda,9,Periféricas,3 ambientes,Usado,1118
2011-02-01,2011,1,2,Liniers,9,Periféricas,3 ambientes,A estrer,1539
2011-02-01,2011,1,2,Mataderos,9,Periféricas,3 ambientes,A estrer,1256
2011-02-01,2011,1,2,Liniers,9,Periféricas,3 ambientes,A estrer,1614
2011-02-01,2011,1,2,Mataderos,9,Periféricas,3 ambientes,A estrer,1404
2011-02-01,2011,1,2,Parque Avellaneda,9,Periféricas,3 ambientes,A estrer,1575
2011-02-01,2011,1,2,Floresta,10,Otras,2 ambientes,Usado,1415
2011-02-01,2011,1,2,Monte Castro,10,Otras,2 ambientes,Usado,1734
2011-02-01,2011,1,2,Floresta,10,Otras,3 ambientes,Usado,1216
2011-02-01,2011,1,2,Monte Castro,10,Otras,3 ambientes,Usado,1180
2011-02-01,2011,1,2,Velez Sarsfield,10,Otras,3 ambientes,Usado,1288
2011-02-01,2011,1,2,Villa Luro,10,Otras,3 ambientes,Usado,1133
2011-02-01,2011,1,2,Monte Castro,10,Otras,3 ambientes,A estrer,1610
2011-02-01,2011,1,2,Monte Castro,10,Otras,3 ambientes,A estrer,1744
2011-02-01,2011,1,2,Velez Sarsfield,10,Otras,3 ambientes,A estrer,1759
2011-02-01,2011,1,2,Villa Devoto,11,Otras,2 ambientes,Usado,1663
2011-02-01,2011,1,2,Villa Del Parque,11,Otras,3 ambientes,Usado,1532
2011-02-01,2011,1,2,Villa Devoto,11,Otras,3 ambientes,Usado,1666
2011-02-01,2011,1,2,Villa Santa Rita,11,Otras,3 ambientes,Usado,1404
2011-02-01,2011,1,2,Villa Del Parque,11,Otras,3 ambientes,A estrer,1755
2011-02-01,2011,1,2,Villa Devoto,11,Otras,3 ambientes,A estrer,2024
2011-02-01,2011,1,2,Villa Gral. Mitre,11,Otras,3 ambientes,A estrer,1396
2011-02-01,2011,1,2,Villa Del Parque,11,Otras,3 ambientes,A estrer,1643
2011-02-01,2011,1,2,Villa Devoto,11,Otras,3 ambientes,A estrer,1814
2011-02-01,2011,1,2,Villa Santa Rita,11,Otras,3 ambientes,A estrer,1674
2011-02-01,2011,1,2,Saavedra,12,Otras,2 ambientes,Usado,2052
2011-02-01,2011,1,2,Villa Pueyrredon,12,Otras,2 ambientes,Usado,1728
2011-02-01,2011,1,2,Villa Urquiza,12,Otras,2 ambientes,Usado,1738
2011-02-01,2011,1,2,Villa Pueyrredon,12,Otras,3 ambientes,Usado,1359
2011-02-01,2011,1,2,Villa Urquiza,12,Otras,3 ambientes,Usado,1783
2011-02-01,2011,1,2,Saavedra,12,Otras,3 ambientes,A estrer,2063
2011-02-01,2011,1,2,Villa Pueyrredon,12,Otras,3 ambientes,A estrer,1720
2011-02-01,2011,1,2,Villa Urquiza,12,Otras,3 ambientes,A estrer,2008
2011-02-01,2011,1,2,Saavedra,12,Otras,3 ambientes,A estrer,1985
2011-02-01,2011,1,2,Villa Pueyrredon,12,Otras,3 ambientes,A estrer,1760
2011-02-01,2011,1,2,Villa Urquiza,12,Otras,3 ambientes,A estrer,1841
2011-02-01,2011,1,2,Belgrano,13,Premium,2 ambientes,Usado,2218
2011-02-01,2011,1,2,Belgrano,13,Premium,3 ambientes,Usado,1994
2011-02-01,2011,1,2,Nuñez,13,Premium,3 ambientes,Usado,2082
2011-02-01,2011,1,2,Belgrano,13,Premium,3 ambientes,A estrer,2297
2011-02-01,2011,1,2,Belgrano,13,Premium,3 ambientes,A estrer,2411
2011-02-01,2011,1,2,Colegiales,13,Premium,3 ambientes,A estrer,2008
2011-02-01,2011,1,2,Nuñez,13,Premium,3 ambientes,A estrer,2296
2011-02-01,2011,1,2,Palermo,14,Premium,2 ambientes,Usado,2385
2011-02-01,2011,1,2,Palermo,14,Premium,3 ambientes,Usado,2282
2011-02-01,2011,1,2,Palermo,14,Premium,3 ambientes,A estrer,2442
2011-02-01,2011,1,2,Palermo,14,Premium,3 ambientes,A estrer,2277
2011-02-01,2011,1,2,Chacarita,15,Emergentes,2 ambientes,Usado,1789
2011-02-01,2011,1,2,Villa Crespo,15,Emergentes,2 ambientes,Usado,1747
2011-02-01,2011,1,2,Chacarita,15,Emergentes,3 ambientes,Usado,1716
2011-02-01,2011,1,2,Villa Crespo,15,Emergentes,3 ambientes,Usado,1578
2011-02-01,2011,1,2,Villa Crespo,15,Emergentes,3 ambientes,A estrer,1739
2011-02-01,2011,1,2,Chacarita,15,Emergentes,3 ambientes,A estrer,1713
2011-02-01,2011,1,2,Villa Crespo,15,Emergentes,3 ambientes,A estrer,1702
2011-05-01,2011,2,5,Constitucion,1,Otras,2 ambientes,Usado,1330
2011-05-01,2011,2,5,Monserrat,1,Otras,2 ambientes,Usado,1703
2011-05-01,2011,2,5,San Nicolas,1,Otras,2 ambientes,Usado,1864
2011-05-01,2011,2,5,San Telmo,1,Otras,2 ambientes,Usado,1593
2011-05-01,2011,2,5,Constitucion,1,Otras,3 ambientes,Usado,1251
2011-05-01,2011,2,5,Monserrat,1,Otras,3 ambientes,Usado,1469
2011-05-01,2011,2,5,San Nicolas,1,Otras,3 ambientes,Usado,1641
2011-05-01,2011,2,5,San Telmo,1,Otras,3 ambientes,Usado,1559
2011-05-01,2011,2,5,Recoleta,2,Premium,2 ambientes,Usado,2411
2011-05-01,2011,2,5,Recoleta,2,Premium,3 ambientes,Usado,2321
2011-05-01,2011,2,5,Recoleta,2,Premium,3 ambientes,A estrer,2614
2011-05-01,2011,2,5,Balvanera,3,Otras,2 ambientes,Usado,1564
2011-05-01,2011,2,5,San Cristobal,3,Otras,2 ambientes,Usado,1572
2011-05-01,2011,2,5,Balvanera,3,Otras,3 ambientes,Usado,1474
2011-05-01,2011,2,5,San Cristobal,3,Otras,3 ambientes,Usado,1480
2011-05-01,2011,2,5,Barracas,4,Otras,2 ambientes,Usado,1617
2011-05-01,2011,2,5,Boca,4,Otras,2 ambientes,Usado,1123
2011-05-01,2011,2,5,Parque Patricios,4,Otras,2 ambientes,Usado,1539
2011-05-01,2011,2,5,Barracas,4,Otras,3 ambientes,Usado,1556
2011-05-01,2011,2,5,Boca,4,Otras,3 ambientes,Usado,1126
2011-05-01,2011,2,5,Nueva Pompeya,4,Otras,3 ambientes,Usado,981
2011-05-01,2011,2,5,Parque Patricios,4,Otras,3 ambientes,Usado,1550
2011-05-01,2011,2,5,Barracas,4,Otras,3 ambientes,A estrer,2073
2011-05-01,2011,2,5,Barracas,4,Otras,3 ambientes,A estrer,1762
2011-05-01,2011,2,5,Almagro,5,Otras,2 ambientes,Usado,1774
2011-05-01,2011,2,5,Almagro,5,Otras,3 ambientes,Usado,1655
2011-05-01,2011,2,5,Almagro,5,Otras,3 ambientes,A estrer,1827
2011-05-01,2011,2,5,Almagro,5,Otras,3 ambientes,A estrer,2108
2011-05-01,2011,2,5,Caballito,6,Emergentes,2 ambientes,Usado,1914
2011-05-01,2011,2,5,Caballito,6,Emergentes,3 ambientes,Usado,1699
2011-05-01,2011,2,5,Caballito,6,Emergentes,3 ambientes,A estrer,1792
2011-05-01,2011,2,5,Caballito,6,Emergentes,3 ambientes,A estrer,1773
2011-05-01,2011,2,5,Flores,7,Otras,2 ambientes,Usado,1439
2011-05-01,2011,2,5,Flores,7,Otras,3 ambientes,Usado,1378
2011-05-01,2011,2,5,Parque Chacabuco,7,Otras,3 ambientes,Usado,1421
2011-05-01,2011,2,5,Flores,7,Otras,3 ambientes,A estrer,1570
2011-05-01,2011,2,5,Flores,7,Otras,3 ambientes,A estrer,1595
2011-05-01,2011,2,5,Villa Lugano,8,Periféricas,2 ambientes,Usado,1225
2011-05-01,2011,2,5,Villa Lugano,8,Periféricas,3 ambientes,Usado,811
2011-05-01,2011,2,5,Villa Riachuelo,8,Periféricas,3 ambientes,Usado,1262
2011-05-01,2011,2,5,Villa Lugano,8,Periféricas,3 ambientes,A estrer,1335
2011-05-01,2011,2,5,Liniers,9,Periféricas,2 ambientes,Usado,1399
2011-05-01,2011,2,5,Mataderos,9,Periféricas,2 ambientes,Usado,1318
2011-05-01,2011,2,5,Parque Avellaneda,9,Periféricas,2 ambientes,Usado,1292
2011-05-01,2011,2,5,Liniers,9,Periféricas,3 ambientes,Usado,1059
2011-05-01,2011,2,5,Mataderos,9,Periféricas,3 ambientes,Usado,944
2011-05-01,2011,2,5,Parque Avellaneda,9,Periféricas,3 ambientes,Usado,1136
2011-05-01,2011,2,5,Mataderos,9,Periféricas,3 ambientes,A estrer,1116
2011-05-01,2011,2,5,Liniers,9,Periféricas,3 ambientes,A estrer,1615
2011-05-01,2011,2,5,Mataderos,9,Periféricas,3 ambientes,A estrer,1517
2011-05-01,2011,2,5,Floresta,10,Otras,2 ambientes,Usado,1399
2011-05-01,2011,2,5,Floresta,10,Otras,3 ambientes,Usado,1385
2011-05-01,2011,2,5,Monte Castro,10,Otras,3 ambientes,Usado,1309
2011-05-01,2011,2,5,Velez Sarsfield,10,Otras,3 ambientes,Usado,1264
2011-05-01,2011,2,5,Versalles,10,Otras,3 ambientes,Usado,1283
2011-05-01,2011,2,5,Villa Luro,10,Otras,3 ambientes,Usado,1139
2011-05-01,2011,2,5,Monte Castro,10,Otras,3 ambientes,A estrer,1753
2011-05-01,2011,2,5,Villa Devoto,11,Otras,2 ambientes,Usado,1693
2011-05-01,2011,2,5,Villa Gral. Mitre,11,Otras,3 ambientes,Usado,1245
2011-05-01,2011,2,5,Villa Santa Rita,11,Otras,3 ambientes,Usado,1434
2011-05-01,2011,2,5,Villa Gral. Mitre,11,Otras,3 ambientes,A estrer,1482
2011-05-01,2011,2,5,Villa Devoto,11,Otras,3 ambientes,A estrer,1867
2011-05-01,2011,2,5,Villa Urquiza,12,Otras,2 ambientes,Usado,1911
2011-05-01,2011,2,5,Saavedra,12,Otras,3 ambientes,Usado,1742
2011-05-01,2011,2,5,Villa Pueyrredon,12,Otras,3 ambientes,Usado,1243
2011-05-01,2011,2,5,Villa Urquiza,12,Otras,3 ambientes,Usado,1815
2011-05-01,2011,2,5,Saavedra,12,Otras,3 ambientes,A estrer,2047
2011-05-01,2011,2,5,Villa Urquiza,12,Otras,3 ambientes,A estrer,2139
2011-05-01,2011,2,5,Saavedra,12,Otras,3 ambientes,A estrer,1969
2011-05-01,2011,2,5,Villa Pueyrredon,12,Otras,3 ambientes,A estrer,1771
2011-05-01,2011,2,5,Villa Urquiza,12,Otras,3 ambientes,A estrer,1877
2011-05-01,2011,2,5,Belgrano,13,Premium,2 ambientes,Usado,2324
2011-05-01,2011,2,5,Colegiales,13,Premium,2 ambientes,Usado,2163
2011-05-01,2011,2,5,Belgrano,13,Premium,3 ambientes,Usado,2053
2011-05-01,2011,2,5,Colegiales,13,Premium,3 ambientes,Usado,2127
2011-05-01,2011,2,5,Nuñez,13,Premium,3 ambientes,Usado,2291
2011-05-01,2011,2,5,Palermo,14,Premium,2 ambientes,Usado,2450
2011-05-01,2011,2,5,Palermo,14,Premium,3 ambientes,Usado,2339
2011-05-01,2011,2,5,Palermo,14,Premium,3 ambientes,A estrer,2411
2011-05-01,2011,2,5,Palermo,14,Premium,3 ambientes,A estrer,2374
2011-05-01,2011,2,5,Villa Crespo,15,Emergentes,2 ambientes,Usado,1849
2011-05-01,2011,2,5,Villa Crespo,15,Emergentes,3 ambientes,Usado,1604
2011-05-01,2011,2,5,Villa Crespo,15,Emergentes,3 ambientes,A estrer,1871
2011-05-01,2011,2,5,Villa Crespo,15,Emergentes,3 ambientes,A estrer,1807
2011-08-01,2011,3,8,Constitucion,1,Otras,2 ambientes,Usado,1445
2011-08-01,2011,3,8,Monserrat,1,Otras,2 ambientes,Usado,1723
2011-08-01,2011,3,8,San Nicolas,1,Otras,2 ambientes,Usado,1811
2011-08-01,2011,3,8,San Telmo,1,Otras,2 ambientes,Usado,1672
2011-08-01,2011,3,8,Constitucion,1,Otras,3 ambientes,Usado,1223
2011-08-01,2011,3,8,Monserrat,1,Otras,3 ambientes,Usado,1590
2011-08-01,2011,3,8,San Telmo,1,Otras,3 ambientes,Usado,1540
2011-08-01,2011,3,8,Recoleta,2,Premium,2 ambientes,Usado,2564
2011-08-01,2011,3,8,Recoleta,2,Premium,3 ambientes,Usado,2431
2011-08-01,2011,3,8,Recoleta,2,Premium,3 ambientes,A estrer,2783
2011-08-01,2011,3,8,Balvanera,3,Otras,2 ambientes,Usado,1601
2011-08-01,2011,3,8,San Cristobal,3,Otras,2 ambientes,Usado,1570
2011-08-01,2011,3,8,Balvanera,3,Otras,3 ambientes,Usado,1467
2011-08-01,2011,3,8,San Cristobal,3,Otras,3 ambientes,Usado,1573
2011-08-01,2011,3,8,Balvanera,3,Otras,3 ambientes,A estrer,1622
2011-08-01,2011,3,8,Balvanera,3,Otras,3 ambientes,A estrer,1876
2011-08-01,2011,3,8,Barracas,4,Otras,2 ambientes,Usado,1707
2011-08-01,2011,3,8,Boca,4,Otras,2 ambientes,Usado,1180
2011-08-01,2011,3,8,Parque Patricios,4,Otras,2 ambientes,Usado,1542
2011-08-01,2011,3,8,Barracas,4,Otras,3 ambientes,Usado,1599
2011-08-01,2011,3,8,Boca,4,Otras,3 ambientes,Usado,1129
2011-08-01,2011,3,8,Nueva Pompeya,4,Otras,3 ambientes,Usado,1079
2011-08-01,2011,3,8,Parque Patricios,4,Otras,3 ambientes,Usado,1553
2011-08-01,2011,3,8,Barracas,4,Otras,3 ambientes,A estrer,2088
2011-08-01,2011,3,8,Barracas,4,Otras,3 ambientes,A estrer,1822
2011-08-01,2011,3,8,Almagro,5,Otras,2 ambientes,Usado,1868
2011-08-01,2011,3,8,Almagro,5,Otras,3 ambientes,Usado,1705
2011-08-01,2011,3,8,Almagro,5,Otras,3 ambientes,A estrer,1964
2011-08-01,2011,3,8,Almagro,5,Otras,3 ambientes,A estrer,2260
2011-08-01,2011,3,8,Caballito,6,Emergentes,2 ambientes,Usado,1949
2011-08-01,2011,3,8,Caballito,6,Emergentes,3 ambientes,Usado,1749
2011-08-01,2011,3,8,Caballito,6,Emergentes,3 ambientes,A estrer,1841
2011-08-01,2011,3,8,Caballito,6,Emergentes,3 ambientes,A estrer,1924
2011-08-01,2011,3,8,Flores,7,Otras,2 ambientes,Usado,1566
2011-08-01,2011,3,8,Flores,7,Otras,3 ambientes,Usado,1414
2011-08-01,2011,3,8,Parque Chacabuco,7,Otras,3 ambientes,Usado,1502
2011-08-01,2011,3,8,Flores,7,Otras,3 ambientes,A estrer,1655
2011-08-01,2011,3,8,Flores,7,Otras,3 ambientes,A estrer,1621
2011-08-01,2011,3,8,Parque Chacabuco,7,Otras,3 ambientes,A estrer,1864
2011-08-01,2011,3,8,Villa Lugano,8,Periféricas,2 ambientes,Usado,1133
2011-08-01,2011,3,8,Villa Lugano,8,Periféricas,3 ambientes,Usado,843
2011-08-01,2011,3,8,Villa Lugano,8,Periféricas,3 ambientes,A estrer,1618
2011-08-01,2011,3,8,Villa Riachuelo,8,Periféricas,3 ambientes,A estrer,1141
2011-08-01,2011,3,8,Villa Lugano,8,Periféricas,3 ambientes,A estrer,1493
2011-08-01,2011,3,8,Villa Riachuelo,8,Periféricas,3 ambientes,A estrer,1589
2011-08-01,2011,3,8,Liniers,9,Periféricas,2 ambientes,Usado,1619
2011-08-01,2011,3,8,Mataderos,9,Periféricas,2 ambientes,Usado,1335
2011-08-01,2011,3,8,Parque Avellaneda,9,Periféricas,2 ambientes,Usado,1397
2011-08-01,2011,3,8,Liniers,9,Periféricas,3 ambientes,Usado,1152
2011-08-01,2011,3,8,Mataderos,9,Periféricas,3 ambientes,Usado,1163
2011-08-01,2011,3,8,Parque Avellaneda,9,Periféricas,3 ambientes,Usado,1021
2011-08-01,2011,3,8,Mataderos,9,Periféricas,3 ambientes,A estrer,1189
2011-08-01,2011,3,8,Liniers,9,Periféricas,3 ambientes,A estrer,1739
2011-08-01,2011,3,8,Mataderos,9,Periféricas,3 ambientes,A estrer,1516
2011-08-01,2011,3,8,Parque Avellaneda,9,Periféricas,3 ambientes,A estrer,1613
2011-08-01,2011,3,8,Floresta,10,Otras,2 ambientes,Usado,1575
2011-08-01,2011,3,8,Floresta,10,Otras,3 ambientes,Usado,1421
2011-08-01,2011,3,8,Monte Castro,10,Otras,3 ambientes,Usado,1369
2011-08-01,2011,3,8,Velez Sarsfield,10,Otras,3 ambientes,Usado,1338
2011-08-01,2011,3,8,Versalles,10,Otras,3 ambientes,Usado,1361
2011-08-01,2011,3,8,Villa Luro,10,Otras,3 ambientes,Usado,1117
2011-08-01,2011,3,8,Monte Castro,10,Otras,3 ambientes,A estrer,1787
2011-08-01,2011,3,8,Monte Castro,10,Otras,3 ambientes,A estrer,1686
2011-08-01,2011,3,8,Velez Sarsfield,10,Otras,3 ambientes,A estrer,1751
2011-08-01,2011,3,8,Villa Gral. Mitre,11,Otras,2 ambientes,Usado,1772
2011-08-01,2011,3,8,Villa Santa Rita,11,Otras,2 ambientes,Usado,1581
2011-08-01,2011,3,8,Villa Del Parque,11,Otras,3 ambientes,Usado,1653
2011-08-01,2011,3,8,Villa Devoto,11,Otras,3 ambientes,Usado,1686
2011-08-01,2011,3,8,Villa Gral. Mitre,11,Otras,3 ambientes,Usado,1444
2011-08-01,2011,3,8,Villa Del Parque,11,Otras,3 ambientes,A estrer,1720
2011-08-01,2011,3,8,Villa Del Parque,11,Otras,3 ambientes,A estrer,2001
2011-08-01,2011,3,8,Villa Devoto,11,Otras,3 ambientes,A estrer,1859
2011-08-01,2011,3,8,Villa Gral. Mitre,11,Otras,3 ambientes,A estrer,1529
2011-08-01,2011,3,8,Villa Santa Rita,11,Otras,3 ambientes,A estrer,1904
2011-08-01,2011,3,8,Saavedra,12,Otras,2 ambientes,Usado,2060
2011-08-01,2011,3,8,Villa Urquiza,12,Otras,2 ambientes,Usado,2038
2011-08-01,2011,3,8,Saavedra,12,Otras,3 ambientes,Usado,1743
2011-08-01,2011,3,8,Villa Urquiza,12,Otras,3 ambientes,Usado,2082
2011-08-01,2011,3,8,Saavedra,12,Otras,3 ambientes,A estrer,2067
2011-08-01,2011,3,8,Villa Pueyrredon,12,Otras,3 ambientes,A estrer,1815
2011-08-01,2011,3,8,Villa Urquiza,12,Otras,3 ambientes,A estrer,1993
2011-08-01,2011,3,8,Coghlan,12,Otras,3 ambientes,A estrer,2297
2011-08-01,2011,3,8,Saavedra,12,Otras,3 ambientes,A estrer,2240
2011-08-01,2011,3,8,Villa Pueyrredon,12,Otras,3 ambientes,A estrer,1866
2011-08-01,2011,3,8,Villa Urquiza,12,Otras,3 ambientes,A estrer,1927
2011-08-01,2011,3,8,Belgrano,13,Premium,2 ambientes,Usado,2416
2011-08-01,2011,3,8,Belgrano,13,Premium,3 ambientes,Usado,2095
2011-08-01,2011,3,8,Colegiales,13,Premium,3 ambientes,Usado,2221
2011-08-01,2011,3,8,Nuñez,13,Premium,3 ambientes,Usado,2161
2011-08-01,2011,3,8,Belgrano,13,Premium,3 ambientes,A estrer,2313
2011-08-01,2011,3,8,Colegiales,13,Premium,3 ambientes,A estrer,2262
2011-08-01,2011,3,8,Nuñez,13,Premium,3 ambientes,A estrer,2542
2011-08-01,2011,3,8,Palermo,14,Premium,2 ambientes,Usado,2586
2011-08-01,2011,3,8,Palermo,14,Premium,3 ambientes,Usado,2368
2011-08-01,2011,3,8,Palermo,14,Premium,3 ambientes,A estrer,2579
2011-08-01,2011,3,8,Palermo,14,Premium,3 ambientes,A estrer,2506
2011-08-01,2011,3,8,Villa Crespo,15,Emergentes,2 ambientes,Usado,1958
2011-08-01,2011,3,8,Villa Crespo,15,Emergentes,3 ambientes,Usado,1716
2011-08-01,2011,3,8,Villa Crespo,15,Emergentes,3 ambientes,A estrer,1873
2011-08-01,2011,3,8,Chacarita,15,Emergentes,3 ambientes,A estrer,2043
2011-08-01,2011,3,8,Villa Crespo,15,Emergentes,3 ambientes,A estrer,1834
2011-11-01,2011,4,11,Recoleta,2,Premium,2 ambientes,Usado,2692
2011-11-01,2011,4,11,Recoleta,2,Premium,3 ambientes,Usado,2713
2011-11-01,2011,4,11,Balvanera,3,Otras,2 ambientes,Usado,1801
2011-11-01,2011,4,11,Balvanera,3,Otras,3 ambientes,Usado,1577
2011-11-01,2011,4,11,Barracas,4,Otras,2 ambientes,Usado,1831
2011-11-01,2011,4,11,Barracas,4,Otras,3 ambientes,Usado,1731
2011-11-01,2011,4,11,Almagro,5,Otras,2 ambientes,Usado,2020
2011-11-01,2011,4,11,Almagro,5,Otras,3 ambientes,Usado,1914
2011-11-01,2011,4,11,Almagro,5,Otras,3 ambientes,A estrer,2345
2011-11-01,2011,4,11,Caballito,6,Emergentes,2 ambientes,Usado,2141
2011-11-01,2011,4,11,Caballito,6,Emergentes,3 ambientes,Usado,1960
2011-11-01,2011,4,11,Caballito,6,Emergentes,3 ambientes,A estrer,1986
2011-11-01,2011,4,11,Caballito,6,Emergentes,3 ambientes,A estrer,2112
2011-11-01,2011,4,11,Flores,7,Otras,2 ambientes,Usado,1747
2011-11-01,2011,4,11,Flores,7,Otras,3 ambientes,Usado,1784
2011-11-01,2011,4,11,Villa Riachuelo,8,Periféricas,2 ambientes,Usado,1368
2011-11-01,2011,4,11,Villa Lugano,8,Periféricas,3 ambientes,Usado,839
2011-11-01,2011,4,11,Liniers,9,Periféricas,3 ambientes,A estrer,1414
2011-11-01,2011,4,11,Liniers,9,Periféricas,3 ambientes,A estrer,1594
2011-11-01,2011,4,11,Monte Castro,10,Otras,2 ambientes,Usado,1838
2011-11-01,2011,4,11,Velez Sarsfield,10,Otras,2 ambientes,Usado,1640
2011-11-01,2011,4,11,Floresta,10,Otras,3 ambientes,Usado,1590
2011-11-01,2011,4,11,Floresta,10,Otras,3 ambientes,A estrer,1807
2011-11-01,2011,4,11,Villa Santa Rita,11,Otras,2 ambientes,Usado,1749
2011-11-01,2011,4,11,Villa Devoto,11,Otras,3 ambientes,Usado,1731
2011-11-01,2011,4,11,Villa Gral. Mitre,11,Otras,3 ambientes,Usado,1674
2011-11-01,2011,4,11,Villa Devoto,11,Otras,3 ambientes,A estrer,2119
2011-11-01,2011,4,11,Villa Del Parque,11,Otras,3 ambientes,A estrer,2126
2011-11-01,2011,4,11,Villa Urquiza,12,Otras,2 ambientes,Usado,2216
2011-11-01,2011,4,11,Villa Pueyrredon,12,Otras,3 ambientes,Usado,1448
